URL;"ETA Number";Version;"Date of issue";"Trade Name";"Generic type and use";"Holder of assesment";"Holder Address";"Holder Postal Code";"Holder City";"Holder Country";"Issuing TAB";"Reference number";"EU Decisioin number(OJEU)";System
https://www.eota.eu/etassessments/2440;04/0022;1;22/02/2016;Inopanne;"Light composite wood-based beams & columns used as an EAD";"France Poutres";"2 rue Louis Blériot ZA";"FR- 85190";Venensault;France;CSTB;"ETAG 011 used as EAD";1999/0092/EC;1
https://www.eota.eu/etassessments/16678;04/0023;2;04/06/2023;"ejotherm STR U, ejotherm STR U 2G and ejotherm SDK U";"Plastic anchors made of virgin or non-virgin material for fixing of ETICS with rendering";"EJOT SE & Co. KG";"Astenbergstraße 21";57319;"Bad Berleburg";Germany;DIBt;"EAD 330196-01-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/6630;04/0026;1;24/04/2018;"Kunkel anchor K6, K6+, K6L and K8";"Metal anchors for use in concrete";"Kunkel GmbH Befestigungssysteme";"Jakobstraße 24";;;Germany;DIBt;"ETAG 001 used as EAD";1997/0161/EC;2+
https://www.eota.eu/etassessments/7184;04/0027;1;16/05/2018;"Hilti Injection System HIT-RE 500";"Bonded fasteners for use in concrete";"HILTI AKTIENGESELLSCHAFT";"Feldkircherstrasse 100 Postfach 333";9494;Schaan,;Liechtenstein;DIBt;"EAD 330499-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/12620;04/0030;2;11/09/2014;"Insulation support KEW TSD 8";"Plastic Anchors for ETICS used as an EAD";"Kunststofferzeugnisse GmbH Wilthen";"Dresdener Straβe 19";02681;Wilthen;Germany;DIBt;"ETAG 014 used as EAD";1997/0463/EC;2+
https://www.eota.eu/etassessments/12723;04/0033;2;28/06/2018;"RÖFIX LIGHT EPS-Wärmedämmsystem,HASITHERM EPS-LIGHT-Wärmedämmverbundsystem,FIXITHERM.EPS LIGHT-wärmedämmverbundsystem,KREISEL EPS LIGHT-wärmedämmverbundsystem";"External Thermal Insulation Composite Systems with rendering used as an EAD";"FIXIT Trockenmortel Holding AG";"Haldenstrasse 5";6342;Baar;Switzerland;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/12976;04/0034;3;27/06/2018;"RÖFIX W50 EPS-Wärmedämmsystem, RÖFIX POLY,EPS-Wärmedämmsystem, HASITHERM EPS DIEPLAST-S Wärmedämmverbund-system, FIXITherm EPS Dünnbett Wärmedämmverbundsystem, KREISEL EPS Dünnbett Wärmedämmverbundsystem";"External Thermal Composite Systems with rendering used as an EAD";"FIXIT Trockenmortel Holding AG";"Haldenstrasse 5";6342;Baar;Switzerland;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8447;04/0035;1;23/01/2019;"MasterSeal Roof 2103";"Liquid applied water proofing kits used as an EAD";"BASF Coatings GmbH";"Donnerschweer Straße 372";26123;Oldenburg;Germany;DIBt;"ETAG 005 used as EAD";1998/0599/EC;3
https://www.eota.eu/etassessments/2791;04/0038;1;28/07/2016;"ASDO Tension Rod System";"Prefabricated tension rod systems with special end connectors";"ANKER-SCHROEDER.DE ASDO GMBH";"Hannöversche Straße 48";44143;Dortmund;Germany;DIBt;"EAD 200032-00-0602";1998/0214/EC
https://www.eota.eu/etassessments/7200;04/0043;1;25/04/2018;"Hilti Ceiling Anchor HK, HK-R, HK-HCR";"Metal anchors for use in concrete used as an EAD";"HILTI AG";"Feldkircherstrasse 100 Postfach 333";9494;Schaan,;Liechtenstein;DIBt;"ETAG 001 used as EAD";1997/0161/EC;2+
https://www.eota.eu/etassessments/4023;04/0045;1;14/09/2016;"CW 86 structural glazing, and CW 86-EF structural glazing";"Structural sealant glazing kits used as an EAD";"REYNAERS ALUMINIUM NV 2";"Oude Liersebaan 266";B-2570;Duffel;Belgium;SKG-IKOB;"ETAG 002 used as EAD";1996/0582/EC;"1, 2+"
https://www.eota.eu/etassessments/8085;04/0048;1;19/04/2018;"Cemix Wärmedämm-Verbundsystem mit EPS,Primafix ® premium Vollwärmeschutz mit EPS,Primafix ® classic Vollwärmeschutz mit EPS";"External Thermal Composite Systems with rendering used as an EAD";"Lasselsberger GmbH";"Wörth 1";3380;Pöchlarn;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/13098;04/0060;2;01/02/2018;"Powers Throughbolt PTB-ETA7-PRO";"Metal anchor for use in concrete used as an EAD";"Powers Dewalt Stanley Black&Decker Deutschland GmbH";"Black-&-Decker Str. 40";65510;Idstein;Germany;CSTB;"EAD 330232-00-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/3768;04/0061;1;28/07/2016;"MAPETHERM XPS";"External Thermal Insulation Composite System with renderings used ad an EAD";"Mapei S.P.A. 8";"via Cafiero, 22";20158;"MILANO (MI)";Italy;ITAB-ITC;"ETAG 004 used as EAD";1997/0556/EC;2+
https://www.eota.eu/etassessments/2232;04/0062;1;19/03/2015;REVITHERMONO;"External Thermal Insulation Composite System with rendering on expanded polystyrene for the use as external insulation to the walls of buildings";"PPG Architectural Coatings EMEA";"Immeuble « Les Fontaines » 10 rue Henri Sainte Claire Deville";F-92565;"Rueil Malmaison Cedex";France;CSTB;"ETAG 004 used as EAD";1997/556/EC;1
https://www.eota.eu/etassessments/1158;04/0064;1;28/08/2014;"EJOT SDM-T plus, SDF-K plus and SDF-S plus";"Plastic Anchors for ETICS used as an EAD";"EJOT Baubefestigungen GmbH 3";"In der Stockwiese 35";57334;"Bad Laasphe";Germany;DIBt;"ETAG 014 used as EAD";1997/0463/EC;1
https://www.eota.eu/etassessments/2760;04/0072;2;11/09/2016;"Kalm Verbundmörtel VMK-SF";"Metal anchors for use in concrete used as an EAD";"KALM Befestigungssysteme GmbH";"Marie-Curie-Straße 5";67661;Kaiserslautern;Germany;DIBt;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/14013;04/0076;2;01/07/2018;"SPIT ISO";"Plastic anchors for fixing of ETICS with rendering";SPIT;"Route de Lyon, BP 104";26501;Bourg-Les-Valance;France;CSTB;"EAD 330196-00-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/8081;04/0077;1;18/06/2018;"weber.therm family (with MW),weber.therm prestige (with MW),weber.therm freestyle (with MW),weber.therm family grob (with MW),weber.therm ETICS (with MW)";"External Thermal Composite Systems with rendering used as an EAD";"Saint-Gobain Weber";"Rue de Brie – B.P.84 - Servon";77253;"Brie-Compte-Robert cedex";France;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8077;04/0078;2;27/06/2018;"RÖFIX FIRESTOP MW-Wärmedämmsystem,RÖFIX SPEED MW-Lamellen-Wärmedämmsystem,RÖFIX FIRESTOP LIGHT MW-Wärmedämmsystem,RÖFIX SPEED LIGHT MW-Lamellen-Wärmedämmsystem,HASIT HASITHERM MW-Basic-Putzsystem";"External Thermal Composite Systems with rendering used as an EAD";"FIXIT Trockenmortel Holding AG";"Haldenstrasse 5";6342;Baar;Switzerland;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/10622;04/0080;2;10/03/2020;"DÄMMSTATTs CI 040, KLIMA-TEC-FLOCK, biocell, DÄMMSTATTs CI Dämmschüttung, isofloc F, DÄMMSTATTs CI 040 bf, KLIMA-TEC-FLOCK bf, biocell bf, DÄMMSTATTs CI Dämmschüttung bf, isofloc bf";"In-situ formed loose fill thermal and/or acoustic insulation products made of vegetable fibres.";"Isofloc Dämmstatt GmbH";"Markgrafendamm 16";10245;Berlin;Germany;DIBt;"EAD 040138-01-1201";1997/0556/EC;3
https://www.eota.eu/etassessments/9122;04/0082;2;01/12/2021;HYPERDESMO;"Liquid Applied Roof Waterproofing Kit used as an EAD";"ALCHIMICA S.A.";"13 Oryzomylon str.";"122 44";"EGALEO / ATHENS";Greece;IETcc;"ETAG 005 used as EAD";1998/0599/EC
https://www.eota.eu/etassessments/8093;04/0086;1;27/06/2018;"MIXFIX Wärmedämm-Verbundsystem EPS";"External Thermal Composite Systems with rendering used as an EAD";"Mixfix Fassadensysteme Handels GmbH";"Wildpretstraße 18";1110;Wien;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/8084;04/0087;1;19/04/2018;"CEMIX Wärmedämm-Verbundsystem mit Mineralwolle";"External Thermal Composite Systems with rendering used as an EAD";"Lasselsberger GmbH";"Wörth 1";3380;Pöchlarn;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/13765;04/0092;3;03/08/2021;"MKT Injektionssystem VMZ";"Bonded fasteners for use in concrete";"MKT Metall-Kunststoff-Technik GmbH & Co. KG 3";"Auf dem Immel 2";67685;Weilerbach;Germany;DIBt;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/16844;04/0095;3;20/07/2023;"Injection System W-VIZ";"Metal Anchors for use in concrete";"Adolf Würth GmbH & Co. KG 5";"Reinhold-Würth-Strasse 12-17";74653;Künzelsau;Germany;DIBt;"EAD 330499-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/1617;04/0097;1;18/02/2015;TEIMLAM;"Liquid Applied Roof Waterproofing Kit, based on pure Polyurea";"TEIMPER, S.A.";"Ctra. N-651. Betanzos -Ferrol km. 27.3";"15500. FENE,";"La Coruña";Spain;IETcc;"ETAG 005 used as EAD";98/599/EC;1
https://www.eota.eu/etassessments/9895;04/0098;2;10/10/2019;"Liebig® Ultraplus™ A4 undercut anchor";"Mechanical fasteners for use in concrete";"EJOT Baubefestigungen GmbH";"In der Stockwiese 35";57334;"Bad Laasphe";Germany;DIBt;"EAD 330232-00-0601";1996/0582/EC
https://www.eota.eu/etassessments/1888;04/0100;1;06/11/2014;"Anchor Index SLVT";"Metal Anchors for use in concrete used as an EAD";"Index Técnicas Expansivas S.L. 2";"C/Segador 13. P.I. La Portalada II";E-26006;"Logrono (La Rioja )";Spain;IETcc;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/14052;04/0101;3;30/11/2022;"Hilti powder-actuated fastener X-ENP-19 L15 (MX, MXR)";"Cartridge fired pin for connections of thin gauge steel members and sheeting";"HILTI AG";"Feldkircherstrasse 100 Postfach 333";9494;Schaan,;Liechtenstein;DIBt;"EAD 330153-00-0602";1998/0214/EC;2+
https://www.eota.eu/etassessments/4170;04/0106;1;16/02/2017;"Profi EPS-System";"External Thermal Composite Systems with rendering used as an EAD";"Ernstbrunner Kalktechnik GmbH/ Profibaustoffe Austria GmbH";"Mistelbacherstraße 70-80";2115;Ernstbrunn;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/4169;04/0107;1;16/02/2017;"Profi Steinwolle-System";"External Thermal Composite Systems with rendering used as an EAD";"Ernstbrunner Kalktechnik GmbH/ Profibaustoffe Austria GmbH";"Mistelbacherstraße 70-80";2115;Ernstbrunn;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/3505;04/0109;1;29/05/2017;"MORTERPLAS SBS FM // MOPLAS SBS FM";"Systems of mechanically fastened flexible roof waterproofing Membranes used as an EAD";"SOPREMA IBERIA, S.L.U";"C/ Ferro nº 7, Polígono Can Pelegrí.";08755;"Catellbisbal. Barcelona.";Spain;IETcc;"ETAG 006 used as EAD";1998/0599/EC
https://www.eota.eu/etassessments/2924;04/0110;1;06/08/2017;""" SAKRET WDV-System Polystyrol """;"External Thermal Insulation Composite System (ETICS) with rendering used as an EAD";"SAKRET GmbH 2";"Osterhagener Straße 2";37431;"Bad Lauterberg";Germany;DIBt;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/5410;04/0113;1;27/08/2017;"Dachabdichtung ""BÖCOPUR 1K""";"Liquid applied roof waterproofing kits used as an EAD";"GEORG BÖRNER Chemisches Werk für Dach- und Bautenschutz GmbH & Co. KG";"Heinrich-Börner-Straße 31";36251;"Bad Hersfeld";Germany;DIBt;"ETAG 005 used as EAD";1998/0599/EC;3
https://www.eota.eu/etassessments/7046;04/0124;1;27/06/2018;"PARISO PSE - H";"External Thermal Insulation Composite Systems with rendering used as an EAD";"PAREXGROUP 2";"19, Place de la Résistance";92446;"Issy Les Moulineaux Cedex";France;CSTB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/222;05/0001;1;29/04/2015;"EUROMAC 2";"Non-loadbering permanent shuttering kits/systems based on hollow blocks or panels of insulating materials and sometimes concrete";"Euromac 2 SAS";"Parc Industriel du Furst,8 Rue Philippe de Consigny";57730;FOLSCHVILLER;France;DIBt;"ETAG 009 used as EAD";1998/0279/EC
https://www.eota.eu/etassessments/12845;05/0003;2;13/03/2022;"Weber ETICS Serpo Therm";"External thermal insulation composite systems (ETICS) with renderings";"Saint-Gobain Weber";"Rue de Brie – B.P.84 - Servon";77253;"Brie-Compte-Robert cedex";France;"RISE Certification";"EAD 040083-00-0404";
https://www.eota.eu/etassessments/138;05/0005;1;01/07/2015;"TREMCO SG 490 (VEC 90) and TREMCO SG 499 (VEC 99)";"ETAG 002 SSGS used as an EAD";"TREMCO ILLBRUCK PRODUCTION SAS";"4 rue Nieuport BP 270";FR-78147;"VELIZY Cedex";France;CSTB;"ETAG 002 used as EAD";1996/0582/EC;2+
https://www.eota.eu/etassessments/139;05/0006;1;01/07/2015;"PROGLAZE II / TREMCO SG 200";"ETAG 002 SSGS used as an EAD";"TREMCO ILLBRUCK PRODUCTION SAS";"Route de Gray";"FR- 21850";"SAINT APOLLINAIRE";France;CSTB;"ETAG 002 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/20535;05/0007;1;28/03/2025;"ALSAN 400";"Liquid applied roof waterproofing kits";"Soprema SAS";"14 Rue de Saint-Nazaire";67025;Strasbourg;France;CSTB;"EAD 030350-00-0402";1998/0599/EC;3
https://www.eota.eu/etassessments/796;05/0007;1;29/09/2015;"ALSAN 400";"Liquid applied roof waterproofing kits used as an EAD";"Soprema – Strasbourg - France";"14 Rue de Saint Nazaire BP 121";F-67025;"Strasbourg Cedex 1";France;CSTB;"ETAG 005 used as EAD";1997/0556/EC;3
https://www.eota.eu/etassessments/7437;05/0009;1;25/06/2018;"ejotherm NT U and ejotherm NK U";"Plastic anchors made of virgin or non-virgin material for fixing of ETICS with rendering";"EJOT Baubefestigungen GmbH";"In der Stockwiese 35";57334;"Bad Laasphe";Germany;DIBt;"EAD 330196-01-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/11463;05/0011;2;09/10/2020;"HECO MULTI-MONTI MMS A4";"Mechanical fasteners for use in concrete";"HECO-Schrauben GmbH & Co. KG";"Dr. Kurt-Steim-Straße 28";78713;Schramberg;Germany;DIBt;"EAD 330232-01-0601";1996/0582/EC;1
https://www.eota.eu/etassessments/12333;05/0021;2;21/02/2021;"Schafwoll Dämmmatte DWS”";"Factory made thermal and/or acoustic insulation products made of vegetable fibres";"Daemwool Naturdämmstoffe GmbH & Co KG";"Unterwaldschlag 37";A-4183;Traberg;Austria;OIB;"EAD 040005-00-1201";1999/0091/EC;3
https://www.eota.eu/etassessments/17410;05/0037;5;23/08/2023;"""THERMO HANF PREMIUM"", ""THERMO HANF PREMIUM PLUS"", ""THERMO HANF COMBI JUTE""";"Factory-made thermal and/or acoustic insulation products made of vegetable or animal fibres";"HempFlax Building Solutions GmbH";"Industriestraße 2";86720;Nördlingen;Germany;DIBt;"EAD 040005-00-1201";1997/0556/EC;3
https://www.eota.eu/etassessments/4298;05/0038;1;15/12/2016;"SPIT UDZ";"Metal anchors for use in concrete uesd as an EAD";SPIT;"Route de Lyon, BP 104";26501;Bourg-Les-Valance;France;DIBt;"ETAG 001 used as EAD";1997/0161/EC;2+
https://www.eota.eu/etassessments/448;05/0040;1;24/05/2015;"SYNOPS I and SYNCHRONE";"Internal partition kits use as non-loadbearing walls used as an EAD";CLESTRA;"1 route du Docteur Albert Schweitzer, CS 40309";"F – 67411";STRASBOURG;France;CSTB;"ETAG 003 used as EAD";1996/0580/EC;3
https://www.eota.eu/etassessments/6731;05/0043;1;01/03/2018;Austrozell-Zellulosefaserdämmung;"In-situ formed loose fill thermal and/or acoustic insulation products made of vegetable fibres";AUSTROZELL;"Hubert Burgstaller Ruprechtshofen 38";4481;Niederneukirchen;Austria;OIB;"EAD 040138-00-1201";1999/0091/EC;3
https://www.eota.eu/etassessments/16309;05/0044;2;19/08/2015;"SPIT TRIGA Z XTREM";"Metal anchors for use in concrete used as an EAD";SPIT;"Route de Lyon, BP 104";26501;Bourg-Les-Valance;France;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/2424;05/0046;2;14/12/2015;REVITHERM;"“External Thermal Insulation Composite Systems with rendering used as an EAD";"PPG AC France";"1 rue de l'Union";"FR – 92565";"RUEIL MALMAISON";France;CSTB;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/8080;05/0047;1;18/06/2018;"weber.therm flex";"External Thermal Composite Systems with rendering used as an EAD";"Saint-Gobain Weber";"Rue de Brie – B.P.84 - Servon";77253;"Brie-Compte-Robert cedex";France;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/2566;05/0052;1;21/05/2016;"Capatect ÖKÖ-Line";"External Thermal Insulation Composite Systems with rendering used as an EAD";"Synthesa Chemie Gesellschaft m.b.H, , 2";"Dirnbergerstraße 29-31";A-4320;Perg;Austria;OIB;"ETAG 004 used as EAD";1997/0556/EC;"1, 2+"
https://www.eota.eu/etassessments/774;05/0053;1;12/08/2015;"SPIT GRIP";"Metal anchor for use in concrete used as an EAD";SPIT;"Route de Lyon, BP 104";26501;Bourg-Les-Valance;France;CSTB;"ETAG 001 used as EAD";1996/0582/EC;1
https://www.eota.eu/etassessments/3355;05/0054;2;08/08/2016;"STX.THERM ALFA";"ETICS used as an EAD";"STOMIX, spol. s r.o.";"Skorošice 197";"790 65";Skorošice;"Czech Republic";TZUS;"ETAG 004 used as EAD";1997/0556/EC
https://www.eota.eu/etassessments/7344;05/0055;2;26/04/2018;"BRAVOLL® PTH-KZ 60/8, PTH 60/8";"Plastic anchors made of virgin or non-virgin material for fixing of ETICS with rendering";"ITW Befestigungssysteme GmbH";"Carl-Zeiss-Straße 19";30966;Hemmingen;Germany;TZUS;"EAD 330196-01-0604";1997/0463/EC;2+
https://www.eota.eu/etassessments/9989;05/0060;1;27/06/2018;"Baumit WärmedämmverbundSystem Mineral";"External Thermal Composite Systems with rendering used as an EAD";"Baumit Beteiligungen GmbH";"Wopfing 156";A-2754;Waldegg;Austria;OIB;"ETAG 004 used as EAD";2001/0596/EC
https://www.eota.eu/etassessments/9988;05/0062;1;27/06/2019;"Baumit WärmedämmverbundSystem EPS";"External Thermal Composite Systems with rendering usd as an EAD";"Baumit Beteiligungen GmbH";"Wopfing 156";A-2754;Waldegg;Austria;OIB;"ETAG 004 used as EAD";2001/0596/EC;"1, 2+"
